0,[4.3725295 4.3522325 4.1946588 4.0829415 4.362121 ]
0,[4.480824  4.2970963 4.096868  3.768586  4.4007397]
0,[4.7604456 4.7557087 2.9759123 4.293402  4.571554 ]
0,[4.624459  4.19768   3.0352552 3.9954734 4.4071097]
0,[3.2581737 3.3695588 2.5883925 3.0604177 3.4251912]
0,[4.2147865 4.309532  2.918421  4.4126606 4.086512 ]
0,[4.218841  3.9864647 2.7860394 3.3792078 4.0621123]
0,XXX
0,[4.6220627 4.8554826 3.526897  4.3396897 4.76697  ]
0,[3.722746  4.0444117 1.6874058 3.7487261 4.1904016]
0,[3.4315882 3.863607  1.8514898 3.325515  3.7668536]
0,[3.675825  3.8554785 1.6479163 3.2887192 3.931097 ]
0,[3.975178  3.9116702 2.310824  3.0485563 3.9836147]
0,[4.4826303 4.341684  2.7084136 3.7419474 4.429789 ]
0,[4.540006  4.409485  3.2495115 3.8141026 4.336988 ]
0,[5.0931416 4.974674  2.4654224 4.0372486 5.0406337]
0,[4.2522693 4.377774  3.0353103 3.7682505 4.445633 ]
0,[4.3208995 3.9565718 2.5116332 3.360005  4.2408605]
0,[4.277297  3.836464  2.7838416 3.0943382 4.15129  ]
0,[2.7750146  2.4372616  0.43901107 1.9452875  2.4385653 ]
0,[-0.23709214 -0.17641583 -0.40960097 -0.75400746 -0.09290101]
0,XXX
0,[4.3369937 3.9202073 2.881013  3.575557  4.314076 ]
0,[3.9165664 4.6779375 4.03916   4.5229526 4.7483487]
0,[4.033728  4.829669  3.889518  4.2503233 4.627331 ]
0,[3.467494  4.3195915 4.050265  3.6852312 4.15362  ]
0,[2.1145015 3.7250748 3.3932867 2.932778  3.7757297]
0,[0.93978465 3.7543218  1.2676022  4.229787   4.139727  ]
0,[1.3285604 3.3945897 1.798322  3.7683108 4.258245 ]
0,[2.226527  3.888017  4.0292845 3.410399  3.8288612]
0,[3.6648562 4.443431  3.4622276 3.7023575 4.395954 ]
0,[3.453495  4.5591125 3.3931823 3.7649372 4.4807644]
0,[3.2275238 4.3937545 3.7794774 3.4972162 4.415774 ]
0,[3.62542   4.079515  2.956334  3.4611914 4.2551723]
0,[3.0361505 3.6701832 2.6097417 3.32762   4.0997458]
0,[2.2017505 3.4516354 2.9381893 2.999902  3.7504413]
0,[1.9394548 4.1508923 2.4757485 3.608129  4.2458534]
0,[1.8259044 3.9349601 0.7060911 4.7004175 4.433021 ]
0,[1.8861173 3.1497984 1.3503032 2.916012  3.8826444]
0,[2.6138093 5.5778875 2.683867  4.7566867 5.3802743]
0,[4.625934  4.4809012 3.0119731 4.006924  4.5735617]
0,[4.0749493 4.1493187 3.6291344 3.4284337 4.378247 ]
0,[3.9805112 4.366847  3.6797612 3.9463115 4.3218093]
0,[3.0737183 3.9932036 4.131002  3.8613174 4.160277 ]
0,[3.022562  3.9875324 4.0532637 3.8440764 4.1467633]
0,[2.9714098 3.984362  3.97719   3.833764  4.12646  ]
0,[3.8303673 3.7041898 3.6767993 4.1655474 3.8018053]
0,[4.011392  4.319688  3.8811078 3.9747226 4.2446775]
0,[3.9091344 4.242925  3.8317504 3.4509652 4.2717505]
0,[3.9308298 4.4503226 4.1685944 4.2219663 4.358369 ]
0,[3.7202244 4.217603  4.075829  4.152837  4.1843085]
0,[3.654308  4.1288266 4.051669  4.142825  4.129478 ]
0,[3.9516573 4.327726  4.053779  3.40814   4.4304514]
0,[4.277168  4.5471125 3.7217999 4.027932  4.369117 ]
0,[4.1086407 4.3518147 3.577933  3.9240115 4.2150955]
0,[4.025243  4.260648  3.5258558 3.9027767 4.1410193]
0,[3.9678192 4.19831   3.4972155 3.9032156 4.0913806]
0,[3.8559086 4.463425  4.5975046 3.820205  4.4660444]
0,[4.141594  4.2637825 3.8037493 3.720233  4.324141 ]
0,[3.4429994 3.7904773 3.4289079 3.4886029 4.414478 ]
0,[3.4202263 3.8093286 3.4351006 3.5458586 4.431009 ]
0,[3.4091706 3.782761  3.397477  3.5689695 4.3874664]
0,XXX
0,[3.1852527 3.0902898 2.5188613 2.3412764 3.275577 ]
0,[3.3205132 3.364762  2.3057544 2.7810693 3.1887562]
0,[2.8197281 2.7797751 2.553629  2.6123505 2.8269806]
0,XXX
0,[3.9431937 4.0672326 2.7431657 3.0753884 4.514721 ]
0,[4.2853894 4.4352055 3.1281233 3.6514592 4.593505 ]
0,[2.9614189 4.27085   4.2868767 3.7794783 4.548919 ]
0,[3.2009964 4.901981  4.514084  4.1058373 4.81242  ]
0,[3.5176435 3.6818357 3.9619188 2.9213645 3.7387571]
0,[3.5515668 4.088206  4.5177474 3.5070682 4.017414 ]
0,[3.5359535 4.656341  4.806772  4.317289  4.512473 ]
0,[2.6708949 4.1671968 4.4523044 3.449807  4.134064 ]
0,[2.1813996 4.9064636 4.719244  4.0198145 4.952411 ]
0,[3.392223  4.3618436 4.64268   4.170524  4.406133 ]
0,[2.7179642 4.457803  4.704062  4.1075916 4.74743  ]
0,[3.5440786 4.69259   4.6461005 4.360571  4.6075826]
0,[4.3555565 4.6102247 4.757767  4.564667  4.732961 ]
0,[4.1540866 4.715013  4.856969  4.7272654 4.6578226]
0,[4.345735  4.65054   4.7644916 4.6338105 4.4441414]
0,[4.1055503 4.4829707 4.5752087 4.2143774 4.53826  ]
0,[3.4212103 4.5142107 4.723495  4.310106  4.8493915]
0,[3.7266083 4.477577  4.620189  4.211864  4.6161394]
0,[3.6340022 4.6200852 4.7531056 4.5466576 4.663787 ]
0,[3.5009212 4.552444  4.6924706 4.4500613 4.6276593]
0,[3.6947358 4.3926516 4.695031  4.6659994 4.46438  ]
0,[3.6609073 4.3568687 4.669272  4.6045656 4.439029 ]
0,[3.6370292 4.3220725 4.645717  4.547126  4.4147205]
0,[3.484713  4.226158  4.5656962 4.377542  4.199179 ]
0,[3.4257026 4.174991  4.5235825 4.3026123 4.163694 ]
0,[3.3652923 4.1127973 4.475193  4.221734  4.1214437]
0,[3.308257  4.049642  4.427223  4.1440167 4.0787125]
0,[3.2596514 3.9920785 4.3850794 4.078022  4.039606 ]
0,[3.2256346 3.945415  4.3546743 4.0327067 4.00744  ]
0,[3.1924963 3.8983335 4.3247027 3.9890501 3.9748087]
0,[4.0717616 3.9839447 4.3971195 4.5443926 4.2481275]
0,[4.2150116 4.475665  4.660187  4.607502  4.5675716]
0,[4.071968  4.381126  4.490714  4.2822895 4.506113 ]
0,[3.9566581 3.9621017 4.298498  4.2333555 4.01383  ]
0,[3.9140046 3.8391078 4.2447987 4.1988606 3.885852 ]
0,[3.8725739 3.7616525 4.2094874 4.1506867 3.829823 ]
0,[3.8356118 3.6973968 4.180929  4.1064363 3.789289 ]
0,[3.8025644 3.6396623 4.1564636 4.0682945 3.7541997]
0,[3.7704797 3.5828047 4.1335416 4.0321736 3.7204225]
0,[3.738556  3.5257173 4.111236  3.9971702 3.687098 ]
0,XXX
0,[2.4291863 3.154187  3.0819075 2.7988064 3.7867155]
0,[2.211367  3.2797353 3.2600453 3.003727  3.656265 ]
0,[1.2562269 3.3947523 3.6848502 3.2417648 3.6661172]
0,[2.611753  4.3463597 3.8829381 3.8934896 4.266389 ]
0,[1.7501523 2.3309908 1.8180757 1.3246194 2.3124318]
0,[1.4549698 2.4583857 2.136726  1.6192683 2.5782678]
0,XXX
0,[2.692381  2.405914  2.5224915 1.4338721 3.1316512]
0,[3.2469456 3.2354465 2.072385  2.4694362 3.315036 ]
0,[3.3892105 3.324403  1.368737  2.3455212 3.3366401]
0,[3.9984603 3.6966987 1.7993052 2.9013152 3.851663 ]
0,[4.030904  3.8022928 1.4383988 3.3742683 4.0212574]
0,[4.2246118 4.1428995 2.4444082 3.4390137 3.9238667]
0,[4.116686  4.00959   2.438316  3.2952547 3.8952935]
0,[3.9792218 3.8750598 2.9842052 3.1761737 3.8497758]
0,[4.0968127 4.309827  2.9875317 3.6964624 4.2362585]
0,[4.589206  4.7481327 4.24167   4.3565464 4.5163956]
0,[4.374416  4.448849  3.3225822 4.313313  4.2931914]
0,[4.525636  4.439494  3.4439814 3.8944883 4.3208976]
0,[4.345592  4.2770576 2.3241174 3.7440732 4.3727746]
0,[4.3064165 4.0294724 2.7938242 3.8834865 4.0864463]
0,[4.5450716 4.243679  3.1506238 3.6589687 4.318624 ]
0,[4.6088443 4.3048005 3.0333123 3.7212806 4.337799 ]
0,[4.469694  4.6484914 3.142654  3.910874  4.5541945]
0,[4.6235924 4.6664696 3.5826342 3.9258156 4.54219  ]
0,[4.501931  4.4325347 3.6332707 3.8290865 4.2947016]
0,[4.4817314 4.4908957 3.6355681 3.8792129 4.390304 ]
0,[4.4619403 4.4613156 3.5641952 3.8032033 4.3747373]
0,[4.4558554 4.440683  3.496062  3.749154  4.366624 ]
0,[4.6074    4.5996943 3.2012177 3.8540506 4.4678082]
0,[4.417006  4.5044003 3.0239778 3.755018  4.449237 ]
0,[4.388882  4.4556317 3.0142336 3.641671  4.4098372]
0,[4.3588066 4.403316  3.0155947 3.5295503 4.364247 ]
0,[4.409081  4.4608684 3.233452  3.553536  4.328894 ]
0,[4.3537316 4.405471  3.218806  3.4771917 4.274161 ]
0,[4.349298  4.423664  3.2718363 3.4532795 4.2939305]
0,[4.1650257 4.194088  3.147691  3.2376356 4.1586623]
0,[4.1436644 4.173516  3.1457436 3.218146  4.1387134]
0,[4.314459  4.3859596 3.960396  3.9268725 4.313968 ]
0,[4.321741  4.38062   3.948401  3.9291384 4.3153906]
0,[4.3316464 4.3776145 3.9361534 3.9347255 4.3197856]
0,[4.3412848 4.375541  3.9241037 3.9433005 4.3243384]
0,[4.346366  4.3699    3.909166  3.9519491 4.323926 ]
0,[4.3524575 4.3664036 3.8952725 3.9641478 4.325143 ]
0,[4.359516  4.364959  3.8823655 3.9797497 4.327918 ]
0,[4.3652806 4.363114  3.870177  3.9966576 4.3289423]
0,[4.371548  4.3627396 3.858836  4.016363  4.3308296]
0,XXX
0,[3.9543157 3.3164716 2.1250887 2.3511367 3.749822 ]
0,[3.3726375 3.3808124 1.9687083 2.9828162 3.8986094]
0,[3.1239219 3.4482133 2.0092824 2.339274  3.57141  ]
0,[3.2478056 3.4434886 2.2751803 2.4191983 3.4409456]
0,[1.7397176  1.8710117  1.6885374  0.77534986 2.2628455 ]
0,XXX
0,[2.1179173 2.589427  2.7094657 2.0133398 2.7177765]
0,[2.6492147 3.0175707 2.948932  2.5846083 2.9632862]
0,[4.2238607 4.1450796 1.5895278 3.6388116 4.131486 ]
0,[4.1553483 4.0362844 3.0598164 3.35462   4.1621785]
0,[4.251536  3.849436  1.6897857 3.600005  4.0264206]
0,[4.242079  3.906662  1.7404497 3.221901  4.1575565]
0,[4.496     4.1368504 2.4019904 3.2040236 4.2788057]
0,[4.385011  4.000654  2.6147048 3.7933698 4.194152 ]
0,[3.8365257 3.9898832 1.8681579 3.161246  3.917399 ]
0,[4.0019937 3.9573364 2.73472   3.431811  4.004194 ]
0,[2.7454743 2.7919319 1.3568232 1.9716674 2.7117114]
0,[ 0.7679554   1.556809   -0.00611697  0.3811789   1.41771   ]
0,XXX
0,[4.0024304 4.5097013 3.6799774 3.86189   4.7556124]
0,[4.315786  4.6537685 3.9357724 4.248136  4.796513 ]
0,[3.9893107 4.7875605 4.1653376 4.287708  4.352105 ]
0,[3.5621436 4.762165  4.610245  4.021818  4.6366477]
0,[2.8716757 4.929547  3.9221556 4.58759   5.1388907]
0,[4.070365  5.292314  4.35197   4.5961003 5.157972 ]
0,[4.2080617 5.1811476 4.0946107 4.405129  5.0945683]
0,[3.6757603 4.5491447 3.1527424 3.6670623 4.351895 ]
0,[3.1110947 4.329677  2.5942552 3.34106   4.2799807]
0,[4.3049407 4.5171843 1.997896  3.4209917 4.2767243]
0,[2.4740868 4.4383082 2.3044057 3.3959148 4.498129 ]
0,[2.6374993 4.154455  1.9454019 4.0490813 3.768862 ]
0,[3.8597417 4.3792253 4.156302  3.7255907 4.176842 ]
0,[3.646964  4.537824  3.8408835 3.952906  4.888754 ]
0,[2.9343116 5.254849  3.949519  4.838714  5.1371374]
0,[2.2154136 4.5893917 2.6908286 4.974847  5.6229167]
0,[2.9410644 4.5555377 3.8567295 4.5754476 5.2505875]
0,[2.7003462 4.2896833 3.3862038 4.468775  5.1113443]
0,[4.2889466 4.4562044 3.5509996 4.001727  4.468676 ]
0,[4.525297  4.8174787 3.7834716 4.4719296 4.6371984]
0,[4.6907334 4.0462446 2.8478382 3.5626001 4.1283913]
0,[4.442828  4.3434005 3.8556068 3.8202987 4.523384 ]
0,[4.302072  4.417553  3.6969347 3.922436  4.51182  ]
0,[4.225471  4.6299095 4.070475  4.454821  4.3207235]
0,[4.321725  4.160951  3.6718986 4.745802  4.223968 ]
0,[4.4665837 4.4806876 3.5611095 4.5897303 4.32104  ]
0,[4.05375   3.7784576 3.126985  3.5011084 3.98901  ]
0,[3.8918397 3.5127134 3.2561612 3.3052275 3.9785225]
0,[3.6071258 3.5214248 3.2842278 3.138927  3.6658332]
0,[4.3259993 4.5077324 3.4751437 3.687798  4.210239 ]
0,[4.461158  4.629723  3.5871918 3.8926997 4.3177967]
0,[4.429235  4.610426  3.592691  3.9545074 4.319887 ]
0,[4.5719805 4.5294657 3.7619128 4.201533  4.496251 ]
0,[4.4592943 4.094859  3.710621  4.1452475 4.00096  ]
0,[4.1849775 4.0265493 4.117696  4.062639  4.0125213]
0,[4.1436687 3.9926116 4.0840454 4.0914598 4.001108 ]
0,[4.0267644 3.9237406 3.8375416 4.000596  3.9511738]
0,[3.9936743 3.8711896 3.7839766 4.02962   3.914142 ]
0,[4.290587  4.1632676 3.6471753 3.7779913 4.2315636]
0,[4.21449   4.0625424 3.5421371 3.432937  4.278735 ]
0,XXX
0,[3.181754  4.238342  4.2926345 3.6926749 4.7788334]
0,[3.5302153 4.045473  4.1798587 3.5247014 4.320326 ]
0,[3.234722  3.9959803 4.2075367 3.3969188 3.8730545]
0,[2.3205214 2.843476  2.4836583 1.932553  2.777533 ]
0,[3.9974487 4.6353745 2.8793628 3.9879801 4.5382185]
0,[1.7306949 4.3401055 3.0528219 4.064354  4.7245374]
0,[3.6588533 4.915731  5.188161  4.567816  4.839399 ]
0,[3.9375324 4.3461275 4.7393527 4.099389  4.552476 ]
0,[3.9537158 4.3442307 4.6432486 4.283863  4.6746907]
0,[4.264481  4.232676  4.153011  3.5829592 4.2401633]
0,[3.6024132 4.3509116 4.2744784 3.3605833 4.3578877]
0,[3.951697  4.298429  4.1883874 3.566331  3.9172616]
0,[3.8931458 4.1582737 4.0431385 3.414146  3.8405123]
0,[3.8051949 4.064684  3.9278731 3.2865756 3.7949498]
0,[3.7975438 3.927404  3.7841892 3.1475909 3.7405033]
0,[3.801006  4.469228  3.6003997 3.7252238 4.719638 ]
0,[3.8211362 4.4268703 3.3841987 3.5359874 4.5195007]
0,[3.91854   4.407236  2.978831  3.5381737 4.2536798]
0,[3.707056  4.372021  2.9589388 3.398492  4.209622 ]
0,[3.5439572 4.342444  2.9383924 3.2820098 4.2217   ]
0,[3.3887959 4.336924  2.9332252 3.17801   4.2561326]
0,[3.238756  4.3555217 2.9474525 3.1136723 4.2930717]
0,[3.1657894 4.471545  2.85956   3.2771351 4.417054 ]
0,[2.9396298 4.2456493 3.9941962 3.1935298 4.015304 ]
0,[3.1033776 4.337022  4.1047807 3.2900565 4.0851474]
0,[2.749483  3.7511668 2.7480414 3.2756646 3.3222141]
0,[2.6210752 4.8864937 5.0265455 4.286392  4.962509 ]
0,[3.284899  4.3604207 4.5489163 4.138431  4.440449 ]
0,[3.1485245 4.434715  4.60076   4.188117  4.575919 ]
0,[3.011254  4.4311185 4.664253  4.1935134 4.584811 ]
0,[3.3986235 4.0107327 4.158108  3.826776  3.9710658]
0,[3.3751554 3.9624178 4.1232333 3.7794073 3.9351845]
0,[3.3500814 3.9130387 4.0901856 3.7323995 3.8989308]
0,[3.3244083 3.8629522 4.0578804 3.687874  3.8623707]
0,[3.29846   3.8119655 4.026097  3.6454902 3.8255842]
0,[3.2722745 3.7600818 3.9948244 3.6050763 3.7885633]
0,[3.2456868 3.707271  3.9640217 3.5664635 3.751307 ]
0,[3.217193  3.653043  3.933768  3.5286434 3.7138517]
0,[2.643947  3.513598  3.8472257 2.9706912 3.9346304]
0,[2.6260169 3.458482  3.817369  2.9375355 3.896865 ]
0,XXX
0,[4.076909  4.6148663 3.810089  4.177977  4.4927244]
0,[3.0757744 3.522215  2.1778407 3.2392454 3.4955547]
0,[2.1847537  2.3791633  0.63090676 2.1657326  2.513001  ]
0,[4.2430835 4.1920466 2.2647994 3.6101534 4.171724 ]
0,[3.9529228 3.7854028 3.1778333 3.4192762 3.7018082]
0,[3.9555945 3.822901  3.2719986 3.5090156 3.9714434]
0,[4.0483136 4.591805  3.5268922 3.8899026 4.24941  ]
0,[3.6456156 3.7781992 3.500014  2.966592  3.750587 ]
0,[4.5470405 4.3161707 2.623438  3.981645  4.362015 ]
0,[4.34572   4.2338953 3.2502906 3.6938138 4.23207  ]
0,[4.296109  4.15497   3.467197  3.5233274 4.149166 ]
0,[4.6111865 4.391656  2.7931101 4.062837  4.400186 ]
0,[4.517277  4.3007994 2.79121   3.9216974 4.3077345]
0,[4.3722076 4.3414974 2.9252548 3.6808188 4.2734804]
0,[4.2313066 4.488674  2.947948  3.7898445 4.2419944]
0,[4.520879  4.435823  3.3314981 4.0089064 4.3693876]
0,[4.5862317 4.5914764 3.6237197 3.9768221 4.507028 ]
0,[5.3928227 5.275501  3.971904  5.271429  4.73431  ]
0,[4.721051  4.7209244 3.653178  4.635897  4.247398 ]
0,[4.591599  4.6479974 3.5185268 4.653619  4.290154 ]
0,[4.3886247 4.404559  2.8668463 4.134582  4.3674684]
0,[4.3568788 4.160578  2.8789134 3.6723049 4.235004 ]
0,[3.7961042 3.4625502 1.8038528 3.0057838 3.8151302]
0,[3.613227  3.7879558 1.6058722 2.6523755 3.7091222]
0,[4.426061  4.285556  2.9740143 3.2336202 4.2913504]
0,[4.1668234 4.1391735 3.201471  3.184861  4.139174 ]
0,[4.113331  4.114854  3.3049152 3.1198819 4.104633 ]
0,[4.0657983 4.096821  3.3908887 3.0686152 4.0799108]
0,[4.01868   4.087859  3.4519427 3.0402033 4.0685844]
0,[3.9807117 4.0826135 3.5034559 3.0177128 4.0600667]
0,[3.9466634 4.078958  3.5460277 2.9997377 4.0533485]
0,[3.9167027 4.0775213 3.583841  2.987332  4.0496225]
0,[4.3356643 4.4119077 4.272388  3.9370322 4.3410025]
0,[4.348219  4.432539  4.3041043 3.9641778 4.3651333]
0,[4.361254  4.4523354 4.3296804 3.9925313 4.3889303]
0,[4.37474   4.471348  4.3494287 4.022054  4.412421 ]
0,[4.517372  4.525752  3.7668266 3.8179667 4.388675 ]
0,[4.5327473 4.527363  3.7690754 3.826649  4.3987355]
0,[4.548018  4.5295153 3.7663064 3.8440456 4.4063044]
0,[4.564515  4.5331798 3.763312  3.8655531 4.414807 ]
0,XXX
0,[2.765938  4.938441  4.6261535 4.668002  5.0358396]
0,[3.1163602 4.9540477 4.057685  4.5586314 4.6793456]
0,[2.9714537 4.075697  3.4408417 3.7357354 4.0813894]
0,[3.1768394 3.922737  3.1027749 3.2355466 4.009034 ]
0,[2.892404  3.7217994 3.042517  2.622618  3.888754 ]
0,[2.4358087 4.3513393 3.7400947 3.8476686 4.648034 ]
0,[0.8003272 4.56695   2.8467734 3.765535  4.4994745]
0,[1.8814197 4.946096  4.329985  4.648013  5.179334 ]
0,[3.4977627 4.0738125 3.5772798 3.1031945 4.2195306]
0,[3.7381248 4.543807  4.197995  3.9605203 4.57223  ]
0,[2.5667298 3.4252667 2.2800562 2.9898381 3.8244417]
0,[1.0191312 2.0571673 0.8788477 2.6322613 2.9851592]
0,[-0.22429514  2.4213448  -1.0131435   3.6160548   3.09767   ]
0,[ 0.8816521   2.3685777  -0.16634545  3.0371008   3.378989  ]
0,[3.8675354 4.669872  5.0022883 4.370777  4.662528 ]
0,[4.0752645 3.5932126 3.9116118 3.2320387 3.8442726]
0,[3.5728292 4.0449185 4.3622704 3.2773416 3.9768453]
0,[3.6060004 3.4889188 3.9830148 3.2092628 3.5090249]
0,[3.5280197 3.04214   3.775027  2.9547062 3.2019603]
0,[3.6749089 3.0371585 3.868591  3.070076  3.2238061]
0,[3.5581362 3.0483413 3.8088589 3.0479193 3.2363403]
0,[3.5280752 3.0052745 3.7972357 3.0425847 3.20447  ]
0,[3.422067  2.978458  3.604608  2.9221072 3.224843 ]
0,[3.4039786 2.9393892 3.5773234 2.927562  3.1900313]
0,[3.391775  2.9033387 3.55193   2.9372456 3.156089 ]
0,[3.3821595 2.8688383 3.5285618 2.9514413 3.1239278]
0,[2.7954607 3.178046  3.6583345 3.2308972 3.7973022]
0,[2.7903028 3.1361072 3.6770186 3.2908952 3.7789261]
0,[3.1332946 3.1100674 2.9981892 3.3247929 3.2289732]
0,[3.8320606 4.357857  3.6812527 3.93866   4.188018 ]
0,[3.449799  4.2964625 3.7811491 3.693171  4.1712785]
0,[2.9547663 4.201145  3.8609173 3.5339255 4.1584435]
0,[2.358219  4.0846677 3.9523122 3.4047973 4.1474395]
0,[2.6029942 3.4706955 3.3785179 3.1026027 3.4613378]
0,[2.4697995 3.1423097 3.198795  2.9558015 3.2138422]
0,[2.4601293 3.0420198 3.1486514 2.9467423 3.1453383]
0,[2.4421444 2.9567165 3.112839  2.9531083 3.0861824]
0,[2.4265223 2.8756862 3.0796716 2.9623933 3.0298855]
0,[2.4137125 2.7971532 3.0468514 2.9736042 2.975577 ]
0,[2.4053726 2.7217026 3.01627   2.987089  2.9232166]
0,XXX
0,[4.044707  4.0038757 3.2713287 3.4487686 4.412874 ]
0,[3.9233918 4.0145464 3.4102087 3.608864  4.102794 ]
0,[3.9416342 3.851977  2.0899925 3.1930768 3.8126116]
0,[4.227173  4.032251  1.748672  3.5322983 4.152696 ]
0,[3.7234762 3.7019315 3.0214381 2.6366231 3.7253094]
0,[2.7339048 3.2613919 2.8633564 2.7337618 3.1696615]
0,[3.1350713 3.1208405 2.4315486 2.0229769 3.2257595]
0,[2.4397135 3.2555358 3.250288  2.0474513 3.7336285]
0,[2.503705  2.8571386 2.73009   1.9646496 2.486301 ]
0,[1.9204493 2.052809  1.5612004 1.4330997 2.1987169]
0,[1.3417234 1.8498206 2.0938041 0.7542603 2.5418732]
0,[3.2305946 3.2686791 2.2426193 2.3048644 3.3029835]
0,[1.7943702 2.1453218 0.8207623 1.3831333 2.2920766]
0,[1.4026494 1.8885901 0.5493048 1.0753607 1.9540163]
0,[3.2579098 3.2693548 2.7430382 2.3352625 3.1284401]
0,[3.1354911 3.2317367 2.514209  2.2355964 3.1765037]
0,[0.94135106 1.8365653  0.22341855 0.95112014 1.5695118 ]
0,[3.1197844 3.0024657 2.1979141 2.4802876 3.1704562]
0,[3.064162  3.0327785 2.233115  2.4718695 3.1780488]
0,[3.0478413 3.1058257 2.3051732 2.4983563 3.217119 ]
0,[3.0387163 3.153467  2.3748415 2.5051954 3.2235026]
0,[3.044817  3.2135613 2.4427347 2.5236297 3.2386653]
0,[3.4892404 3.5416617 2.6863863 2.583337  3.5439668]
0,[4.1940427 4.1630015 2.9772577 3.5034263 3.9825494]
0,[3.950873  3.971595  3.821141  3.0897348 3.9471242]
0,[4.1489224 4.2696657 3.0274215 3.5253434 4.1584177]
0,[4.224259  4.307198  3.1460896 3.4989426 4.2148356]
0,[4.2727127 4.351197  3.6559799 3.4534204 4.2279487]
0,[4.3198915 4.371127  3.7245405 3.4546022 4.254191 ]
0,[4.371074  4.3944554 3.7906182 3.462786  4.2833686]
0,[4.3013573 4.134887  4.344573  3.3040278 4.3338733]
0,[3.626604  3.650417  4.4700813 2.4700336 3.4994156]
0,[4.0901012 4.548592  3.66756   4.2111707 4.427205 ]
0,[4.521478 4.822469 3.36047  4.150931 4.692036]
